,rank,Track Name,Artist,views,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,season,season1,year,year1,week,Precipitation,GDP,Suicide,Unemployment,population,temperature_ave,hi_temp,low_temp,time,date
1754,5位,KING,Kanaria,1.84,0.579,0.784,-6.002000000000000,0.0609,0.0486,0.0161,0.109,0.924,166.013,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1755,6位,エピソード,Sui,1.8,0.5660000000000000,0.541,-12.707,0.0335,0.544,0.000324,0.263,0.862,97.532,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1756,7位,Myra,Tani Yuuki,1.76,0.6830000000000000,0.318,-13.335,0.0349,0.71,9.05E-05,0.16700000000000000,0.5870000000000000,144.02700000000000,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1757,8位,不可幸力,Vaundy,1.72,0.69,0.815,-5.227,0.0426,0.0157,2.85E-06,0.0636,0.613,94.032,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1758,9位,クリームソーダとシャンデリア,mei,1.68,0.7290000000000000,0.831,-3.236,0.0357,0.0623,0.0,0.254,0.823,125.036,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1759,10位,Make you happy,NiziU,1.64,0.78,0.885,-3.745,0.122,0.0436,2.8E-05,0.105,0.8080000000000000,160.08700000000000,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1760,11位,スマイル,森七菜,1.6,0.784,0.743,-4.842,0.0303,0.15,0.0,0.295,0.8860000000000000,123.986,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1761,12位,Night Diver,三浦春馬,1.56,0.682,0.862,-4.824,0.172,0.0354,0.0,0.341,0.643,122.975,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1762,13位,第六感,Reol,1.52,0.675,0.959,-1.754,0.0835,0.00893,8.48E-05,0.325,0.835,134.017,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1763,14位,夜に駆ける,YOASOBI,1.48,0.67,0.8740000000000000,-5.221,0.0305,0.00231,1.72E-05,0.3,0.789,130.041,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1764,15位,Lemon,Kenshi Yonezu,1.44,0.525,0.6460000000000000,-4.963,0.0268,0.304,0.0,0.297,0.373,86.95700000000000,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1765,16位,CHILDAYS,BLOOM VASE,1.4,0.647,0.8140000000000000,-2.57,0.0469,0.389,0.0,0.171,0.915,78.999,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1766,17位,BOY,TREASURE,1.36,0.757,0.7910000000000000,-5.731,0.0476,0.0526,0.0,0.493,0.67,110.062,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1767,18位,sunlight,PVCMVN,1.32,0.831,0.5820000000000000,-8.185,0.0942,0.22,0.0,0.0921,0.525,100.03,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1768,19位,かくれんぼ,優里,1.28,0.6710000000000000,0.505,-7.575,0.0629,0.417,0.0,0.124,0.311,156.019,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1769,20位,香水,Eito,1.24,0.848,0.35200000000000000,-6.838000000000000,0.041,0.8240000000000000,0.0,0.0906,0.7760000000000000,121.833,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1770,21位,Laughter,Official HIGE DANdism,1.2,0.396,0.8010000000000000,-4.673,0.035,0.023,0.0,0.138,0.366,159.769,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1771,22位,猫,DISH//,1.16,0.505,0.769,-5.3260000000000000,0.0363,0.113,0.0,0.0828,0.537,154.046,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1772,23位,裸の心,Aimyon,1.12,0.5590000000000000,0.448,-4.11,0.0275,0.537,1.85E-05,0.0915,0.354,148.011,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1773,24位,馬と鹿,Kenshi Yonezu,1.08,0.643,0.447,-6.4110000000000000,0.0256,0.0978,0.0,0.28600000000000000,0.6760000000000000,91.019,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1774,25位,PLACEBO,Kenshi Yonezu,1.04,0.77,0.852,-5.564,0.0789,0.0714,0.0,0.063,0.833,113.967,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1775,26位,猫 〜THE FIRST TAKE ver.〜,DISH//,1.0,0.6410000000000000,0.5760000000000000,-6.772,0.139,0.564,0.0,0.114,0.622,77.005,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1776,27位,まちがいさがし,Kenshi Yonezu,0.96,0.511,0.5330000000000000,-8.229,0.0577,0.628,0.0,0.165,0.405,83.18300000000000,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1777,28位,今とあの頃の僕ら,清原果耶,0.92,0.5540000000000000,0.438,-9.078,0.0268,0.6760000000000000,3.68E-05,0.0916,0.279,89.976,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1778,29位,ピースサイン,Kenshi Yonezu,0.88,0.593,0.935,-3.853,0.0684,0.00221,0.0,0.315,0.618,100.003,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1779,30位,SUMMER HYPE,BALLISTIK BOYZ from EXILE TRIBE,0.84,0.753,0.865,-2.476,0.175,0.279,0.0,0.348,0.879,145.069,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1780,31位,夢の恋人,ZOOKARADERU,0.8,0.698,0.684,-4.64,0.0353,0.191,9.9E-06,0.133,0.557,122.025,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1781,32位,I&credible,I-LAND,0.76,0.5870000000000000,0.741,-5.562,0.0758,0.0921,0.0,0.221,0.269,93.096,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1782,33位,たぶん,YOASOBI,0.72,0.747,0.6660000000000000,-6.395,0.0324,0.146,0.000912,0.0981,0.731,90.008,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1783,34位,Arrietty's Song,Cécile Corbel,0.68,0.519,0.581,-8.401,0.0277,0.0681,0.00733,0.0729,0.463,128.997,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1784,35位,BLUE feat. kojikoji,LUCKY TAPES,0.64,0.7290000000000000,0.521,-9.244,0.17600000000000000,0.672,0.000697,0.179,0.7340000000000000,142.014,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1785,36位,パプリカ,Kenshi Yonezu,0.6,0.758,0.5540000000000000,-7.249,0.0412,0.303,0.0,0.126,0.459,103.003,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1786,37位,春を告げる,yama,0.56,0.5480000000000000,0.871,-5.377000000000000,0.123,0.0397,0.0,0.35700000000000000,0.487,120.009,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1787,38位,HELLO,Official HIGE DANdism,0.52,0.526,0.883,-4.335,0.035,0.0007640000000000000,0.0,0.37,0.5380000000000000,126.968,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1788,39位,君に捧げる応援歌,HIPPY,0.48,0.579,0.921,-2.8080000000000000,0.0395,0.0647,0.0,0.365,0.487,94.988,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1789,40位,カムパネルラ,Kenshi Yonezu,0.44,0.448,0.853,-5.6610000000000000,0.16400000000000000,0.0806,0.0,0.0706,0.7860000000000000,88.749,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1790,41位,Dolphin,OH MY GIRL,0.4,0.858,0.68,-4.5310000000000000,0.0795,0.171,0.0,0.173,0.621,113.993,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1791,42位,Flamingo,Kenshi Yonezu,0.36,0.76,0.6680000000000000,-6.0,0.0546,0.165,0.0,0.0917,0.913,114.075,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1792,43位,アスノヨゾラ哨戒班,Yuaru,0.32,0.57,0.892,-4.105,0.18600000000000000,0.0386,0.0,0.114,0.325,185.076,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1793,44位,Sacrifice,Han Seungwoo,0.28,0.6970000000000000,0.785,-5.398,0.0673,0.14300000000000000,0.0,0.259,0.581,149.901,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1794,45位,星合,all at once,0.24,0.66,0.669,-4.707,0.0374,0.265,0.0,0.13,0.728,93.017,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1795,46位,DESSERT,HYO,0.2,0.713,0.927,-3.28,0.112,0.0586,3.54E-05,0.373,0.618,115.072,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1796,47位,つっぱり High School Rock'n Roll(登校編),横浜銀蝿,0.16,0.529,0.961,-1.756,0.0891,0.0998,1.62E-06,0.101,0.961,184.797,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1797,48位,Hug,空音,0.12,0.727,0.83,-3.129,0.16400000000000000,0.871,0.0,0.0907,0.8390000000000000,91.859,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1798,49位,snow jam,Rin音,0.08,0.583,0.627,-5.8420000000000000,0.201,0.185,0.0,0.159,0.805,172.016,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1799,50位,花に亡霊,ヨルシカ,0.04,0.6460000000000000,0.45,-6.628000000000000,0.0482,0.573,0.0,0.0768,0.413,90.01,20年9月1週目,2020-09-01,2020年,2020,36週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,36,191
1800,1位,魔法の絨毯,川崎 鷹也,2.0,0.514,0.309,-6.292000000000000,0.0534,0.777,0.0,0.121,0.569,71.378,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1801,2位,ぎゅっと。,もさを。,1.96,0.773,0.363,-7.3040000000000000,0.0383,0.8140000000000000,0.0,0.103,0.774,119.994,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1802,3位,Mad at Disney,salem ilese,1.92,0.738,0.621,-7.313,0.0486,0.424,7.39E-06,0.6920000000000000,0.715,113.968,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1803,4位,キンモクセイ,オレンジスパイニクラブ,1.88,0.5540000000000000,0.7610000000000000,-3.937,0.034,0.0991,0.0,0.145,0.327,105.041,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1804,5位,KING,Kanaria,1.84,0.579,0.784,-6.002000000000000,0.0609,0.0486,0.0161,0.109,0.924,166.013,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1805,6位,感電,Kenshi Yonezu,1.8,0.633,0.723,-5.733,0.14300000000000000,0.107,0.0,0.0818,0.688,103.101,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1806,7位,食虫植物,理芽,1.76,0.807,0.514,-4.047,0.0388,0.18,5.08E-06,0.111,0.7090000000000000,122.938,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1807,8位,CHILDAYS,BLOOM VASE,1.72,0.647,0.8140000000000000,-2.57,0.0469,0.389,0.0,0.171,0.915,78.999,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1808,9位,夢の恋人,ZOOKARADERU,1.68,0.698,0.684,-4.64,0.0353,0.191,9.9E-06,0.133,0.557,122.025,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1809,10位,不可幸力,Vaundy,1.64,0.69,0.815,-5.227,0.0426,0.0157,2.85E-06,0.0636,0.613,94.032,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1810,11位,クリームソーダとシャンデリア,mei,1.6,0.7290000000000000,0.831,-3.236,0.0357,0.0623,0.0,0.254,0.823,125.036,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1811,12位,Make you happy,NiziU,1.56,0.78,0.885,-3.745,0.122,0.0436,2.8E-05,0.105,0.8080000000000000,160.08700000000000,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1812,13位,Not Shy,ITZY,1.52,0.7760000000000000,0.911,-3.08,0.131,0.155,2.59E-06,0.268,0.56,101.027,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1813,14位,Myra,Tani Yuuki,1.48,0.6830000000000000,0.318,-13.335,0.0349,0.71,9.05E-05,0.16700000000000000,0.5870000000000000,144.02700000000000,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1814,15位,スマイル,森七菜,1.44,0.784,0.743,-4.842,0.0303,0.15,0.0,0.295,0.8860000000000000,123.986,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1815,16位,夜に駆ける,YOASOBI,1.4,0.67,0.8740000000000000,-5.221,0.0305,0.00231,1.72E-05,0.3,0.789,130.041,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1816,17位,第六感,Reol,1.36,0.675,0.959,-1.754,0.0835,0.00893,8.48E-05,0.325,0.835,134.017,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1817,18位,sunlight,PVCMVN,1.32,0.831,0.5820000000000000,-8.185,0.0942,0.22,0.0,0.0921,0.525,100.03,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1818,19位,エピソード,Sui,1.28,0.5660000000000000,0.541,-12.707,0.0335,0.544,0.000324,0.263,0.862,97.532,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1819,20位,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,1.24,0.8,0.6580000000000000,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1820,21位,裸の心,Aimyon,1.2,0.5590000000000000,0.448,-4.11,0.0275,0.537,1.85E-05,0.0915,0.354,148.02,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1821,22位,Night Diver,三浦春馬,1.16,0.682,0.862,-4.824,0.172,0.0354,0.0,0.341,0.643,122.975,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1822,23位,猫,DISH//,1.12,0.505,0.769,-5.3260000000000000,0.0363,0.113,0.0,0.0828,0.537,154.046,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1823,24位,香水,Eito,1.08,0.848,0.35200000000000000,-6.838000000000000,0.041,0.8240000000000000,0.0,0.0906,0.7760000000000000,121.833,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1824,25位,アンサー,花譜,1.04,0.596,0.518,-8.213,0.0348,0.621,7.32E-06,0.103,0.475,160.029,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1825,26位,Dolphin,OH MY GIRL,1.0,0.858,0.68,-4.5310000000000000,0.0795,0.171,0.0,0.173,0.621,113.993,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1826,27位,かくれんぼ,優里,0.96,0.6710000000000000,0.505,-7.575,0.0629,0.417,0.0,0.124,0.311,156.019,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1827,28位,猫 〜THE FIRST TAKE ver.〜,DISH//,0.92,0.6410000000000000,0.5760000000000000,-6.772,0.139,0.564,0.0,0.114,0.622,77.005,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1828,29位,Koushikondou,Yuzu,0.88,0.802,0.691,-3.489,0.0438,0.0357,0.0,0.103,0.916,128.033,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1829,30位,Losing You,WONHO,0.84,0.534,0.448,-7.904,0.0368,0.521,0.0,0.331,0.207,145.08700000000000,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1830,31位,a.m.3:21,yama,0.8,0.634,0.736,-5.006,0.109,0.295,0.00011,0.215,0.752,110.169,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
1831,32位,Lemon,Kenshi Yonezu,0.76,0.525,0.6460000000000000,-4.963,0.0268,0.304,0.0,0.297,0.373,86.95700000000000,20年9月2週目,2020-09-02,2020年,2020,37週目,202.785714285714,5.5,1872.0,3.0,125810.0,24.034693877551000,35.1918367346939,14.451020408163300,37,192
